return-date,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,customer-comments
2018-11-27T06:43:32+00:00,HM0731-Y-42,1,SMF9,SELLABLE,MISORDERED,Unit returned to inventory,
2018-11-27T06:43:32+00:00,HM0731-H-41,1,SMF9,SELLABLE,MISORDERED,Unit returned to inventory,
2018-11-27T05:21:25+00:00,HM0742-2240,1,HIO9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,The base of this flip flop is too thin for my comfort.
2018-11-26T20:12:50+00:00,HM0731-H-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-26T07:36:40+00:00,HM0701-B-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-11-25T02:55:09+00:00,HM0739-240,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,color difier from picture
2018-11-24T00:10:53+00:00,HM0701-H-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-23T21:23:12+00:00,HM0701-B-36,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-11-23T00:56:00+00:00,HM0731-Z-40,1,SMF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-11-22T07:26:47+00:00,HM0731-Z-37,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-22T07:18:40+00:00,HM0701-R-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-11-22T06:55:49+00:00,HM0742-2240,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-11-22T04:15:47+00:00,HM0737-Z-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-22T04:13:47+00:00,HM0742-2241,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-22T01:37:31+00:00,HM0722-L-37,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-11-21T22:57:34+00:00,HM0731-Y-36,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,Very small size 4. Would like to replace with larger size
2018-11-21T20:49:36+00:00,HM0701-X-40,1,SDF9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-21T11:00:57+00:00,HM0722-H-39,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-11-20T06:12:04+00:00,HM0722-C-40,1,LAS2,SELLABLE,NEVER_ARRIVED,Reimbursed,
2018-11-20T05:53:42+00:00,HM0722-H-37,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-11-20T05:53:42+00:00,HM0722-X-37,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-11-19T23:43:01+00:00,HM0731-Z-38,1,MIA7,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-11-19T20:28:56+00:00,HM0701-X-36,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-18T05:59:15+00:00,HM0722-H-40,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-11-17T17:27:59+00:00,HM0731-Z-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-11-15T13:23:24+00:00,HM0722-X-39,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,"These sandals have ""bumpers"" or ""stoppers"" behind the toe area of insole. Foot slides into these bumpers, so bumpers cause pain in ball of foot. Plz refund. Thank u."
2018-11-15T05:30:02+00:00,HM0738-140,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-11-15T05:27:56+00:00,HM0731-Z-41,1,HIO9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-14T22:22:22+00:00,HM0701-1839,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,Size is small and it is not fitting
2018-11-14T04:49:48+00:00,HM0701-X-38,1,LAS2,SELLABLE,DEFECTIVE,Unit returned to inventory,Fit is way too loose to be comfortable.
2018-11-14T04:03:25+00:00,HM0717-140,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-13T21:17:00+00:00,HM0747-0139,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-11-13T20:17:43+00:00,HM0731-Z-40,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2018-11-13T13:47:27+00:00,HM0747-0140,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,I prefer the Sanuk brand i purchased.
2018-11-13T13:47:27+00:00,HM0722-H-40,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,I prefer the Sanuk brand i purchased.
2018-11-12T06:13:07+00:00,HM0801-743,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,size didn't fit
2018-11-12T04:57:22+00:00,HM0701-F-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,The sole touching the feet seems very slipperly
2018-11-12T03:41:59+00:00,HM0722-C-35,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,would like a size 6 of the same.
2018-11-11T22:05:35+00:00,HM0722-X-37,1,MIA7,CUSTOMER_DAMAGED,MISORDERED,Unit returned to inventory,
2018-11-11T18:04:02+00:00,HM0731-Z-40,1,LAS2,DEFECTIVE,NOT_AS_DESCRIBED,Unit returned to inventory,These are knock offs and not comfortable
2018-11-11T14:11:09+00:00,HM0722-B-40,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-11-11T09:31:55+00:00,HM0722-B-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,didnt fit and item came dirty
2018-11-10T11:10:15+00:00,HM0731-H-41,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-11-10T05:13:48+00:00,HM0731-Z-39,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,These were described as very comfortable.  The rubber is very hard and not at all comfortable.
2018-11-10T00:06:13+00:00,HM0701-H-40,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,when I open the box?the smell is horrible?the sticky feeling of the belt seems there will be color?fading
2018-11-09T22:41:35+00:00,HM0731-Y-37,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-09T16:32:42+00:00,HM0725-138,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-11-09T13:20:32+00:00,HM0722-L-37,1,LEX2,SELLABLE,UNDELIVERABLE_MISSING_LABEL,Unit returned to inventory,
2018-11-09T02:51:50+00:00,HM0701-1241,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-09T02:50:22+00:00,HM0701-1240,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-09T02:50:22+00:00,HM0701-1241,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-08T22:50:07+00:00,HM0738-L-38,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,Seems small for size 7.  The size description for the product was confusing.
2018-11-08T22:40:08+00:00,HM0803-3245,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-11-08T22:40:08+00:00,HM0803-3244,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-11-08T03:58:50+00:00,HM0803-3245,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-07T23:47:16+00:00,HM0701-X-40,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-07T10:19:24+00:00,HM0701-B-40,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-11-06T23:53:23+00:00,HM0738-138,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-11-06T14:46:12+00:00,HM0701-X-38,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,Inaccurate website description
2018-11-06T12:16:09+00:00,HM0724-M-41,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-11-06T09:24:54+00:00,HM0731-Z-39,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-11-06T06:27:50+00:00,HM0701-X-40,1,LAS2,SELLABLE,DEFECTIVE,Unit returned to inventory,"cute,but too narrow"
2018-11-02T17:11:57+00:00,HM0725-2538,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-31T19:53:21+00:00,HM0803-3246,1,LEX2,SELLABLE,UNDELIVERABLE_MISSING_LABEL,Unit returned to inventory,
2018-10-31T12:37:46+00:00,HM0722-X-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-30T16:59:22+00:00,HM0742-2239,1,SDF9,DEFECTIVE,NOT_AS_DESCRIBED,Unit returned to inventory,Item runs small
2018-10-30T11:37:55+00:00,HM0725-139,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-10-29T21:54:30+00:00,HM0701-1240,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-10-27T11:16:45+00:00,HM0731-H-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-27T11:16:45+00:00,HM0731-Y-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-27T10:38:48+00:00,HM0731-Y-39,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-10-24T04:10:22+00:00,HM0731-H-41,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2018-10-21T16:36:53+00:00,HM0701-1141,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-10-19T19:43:27+00:00,HM0722-C-39,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-18T22:41:06+00:00,HM0701-R-42,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-18T15:47:14+00:00,HM0724-M-41,1,LAS2,CARRIER_DAMAGED,DAMAGED_BY_CARRIER,Reimbursed,
2018-10-18T07:27:33+00:00,HM0731-H-40,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-10-17T22:23:02+00:00,HM0731-H-39,1,BUF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,"i thought this was the Havaianas brand. it came up on my search, but it was wrong"
2018-10-17T05:55:58+00:00,HM0709-1939,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-17T03:04:29+00:00,HM0725-140,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-16T04:17:53+00:00,HM0731-Z-40,1,LAS2,DEFECTIVE,NOT_AS_DESCRIBED,Unit returned to inventory,The shoes have a horrible odor and are the wrong size. They are not fitting my foot and smell awful.
2018-10-15T15:20:50+00:00,HM0722-H-40,1,MIA7,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-10-15T15:20:50+00:00,HM0722-L-40,1,MIA7,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-15T04:45:30+00:00,HM0701-B-37,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-10-15T00:42:44+00:00,HM0724-F-40,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-15T00:42:44+00:00,HM0731-Y-42,1,SMF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-10-15T00:42:44+00:00,HM0731-H-42,1,SMF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-10-13T17:28:25+00:00,HM0731-Y-39,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-13T04:15:01+00:00,HM0731-H-38,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-13T03:47:47+00:00,HM0731-Z-39,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-10-12T05:48:25+00:00,HM0722-H-38,1,SDF9,DEFECTIVE,DEFECTIVE,Unit returned to inventory,Terrible smell comes from this shoe
2018-10-11T15:35:58+00:00,HM0725-138,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-10-10T16:54:32+00:00,HM0801-2045,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,really heavy flip flops.
2018-10-10T14:36:44+00:00,HM0742-0240,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-10T13:44:08+00:00,HM0722-H-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-09T11:05:13+00:00,HM0731-Z-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-10-08T18:44:45+00:00,HM0731-Y-41,1,SDF9,DEFECTIVE,QUALITY_UNACCEPTABLE,Unit returned to inventory,forgot to return items in time request another label - they don't fit correctly - description on web different from what received
2018-10-08T18:44:45+00:00,HM0731-Z-41,1,SDF9,DEFECTIVE,QUALITY_UNACCEPTABLE,Unit returned to inventory,forgot to return items in time request another label - they don't fit correctly - description on web different from what received
2018-10-06T16:17:58+00:00,HM0722-H-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-05T09:30:35+00:00,HM0731-Z-41,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-05T01:01:47+00:00,HM0722-C-38,1,MIA7,SELLABLE,MISORDERED,Unit returned to inventory,wrong size
2018-10-04T23:56:57+00:00,HM0724-F-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,need bigger size
2018-10-04T20:13:01+00:00,HM0719-1037,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-04T15:02:53+00:00,HM0722-M-39,1,LEX2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2018-10-04T04:53:46+00:00,HM0722-H-37,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,just a bit loose on top straps
2018-10-02T22:45:09+00:00,HM0722-X-40,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-10-02T19:29:21+00:00,HM0701-H-38,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-10-02T07:09:32+00:00,HM0725-140,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-10-02T05:36:47+00:00,HM0731-H-41,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-30T19:22:05+00:00,HM0801-B-44,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-30T16:43:38+00:00,HM0701-R-42,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-30T11:47:28+00:00,HM0731-H-40,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,Item has a toxic off gassing odor
2018-09-30T03:58:20+00:00,HM0722-X-39,1,MIA7,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-29T17:37:16+00:00,HM0731-Z-41,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-28T02:32:45+00:00,HM0731-Z-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-27T19:28:37+00:00,HM0701-1141,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-27T19:28:37+00:00,HM0731-Z-41,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-27T12:27:46+00:00,HM0701-H-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-27T11:29:15+00:00,HM0722-H-40,1,SDF9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-26T20:17:21+00:00,HM0722-B-37,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-09-26T18:23:25+00:00,HM0731-Z-41,1,LAS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,Strap is broken :(
2018-09-26T16:57:24+00:00,HM0801-2043,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-26T14:04:26+00:00,HM0724-F-36,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-09-26T06:48:33+00:00,HM0709-1939,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-26T06:33:00+00:00,HM0742-2240,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-26T03:14:08+00:00,HM0722-L-40,1,MIA7,SELLABLE,APPAREL_STYLE,Unit returned to inventory,These sandals are not comfortable
2018-09-25T15:51:26+00:00,HM0731-Z-38,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-25T15:04:28+00:00,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-25T05:17:47+00:00,HM0722-B-40,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2018-09-24T17:02:32+00:00,HM0722-C-39,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-22T17:02:22+00:00,HM0722-X-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-21T09:55:42+00:00,HM0722-C-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-21T09:55:42+00:00,HM0722-L-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-21T03:46:41+00:00,HM0722-M-39,1,SDF9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-20T19:17:43+00:00,HM0701-H-38,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-09-20T00:40:20+00:00,HM0719-1237,1,SDF9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,
2018-09-19T20:19:27+00:00,HM0731-H-40,1,MIA7,SELLABLE,MISORDERED,Unit returned to inventory,
2018-09-19T13:46:23+00:00,HM0731-H-38,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-19T11:33:40+00:00,HM0722-M-40,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-09-19T07:06:45+00:00,HM0742-0239,1,LAS2,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,
2018-09-18T07:49:26+00:00,HM0724-M-39,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,wide
2018-09-18T03:26:02+00:00,HM0722-H-37,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,The straps are too loose.
2018-09-18T01:36:33+00:00,HM0731-H-41,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,clicked on wrong item
2018-09-17T14:11:44+00:00,HM0722-C-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-17T11:29:33+00:00,HM0701-H-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-17T02:11:25+00:00,HM0801-B-45,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-16T20:12:13+00:00,HM0731-Y-41,1,MIA7,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-16T16:20:11+00:00,HM0731-Y-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-15T17:21:27+00:00,HM0701-H-40,1,MIA7,DEFECTIVE,DEFECTIVE,Unit returned to inventory,
2018-09-15T11:14:33+00:00,HM0701-F-38,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-15T10:27:53+00:00,HM0722-B-40,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,Ordered two by mistake. Returning one.
2018-09-15T04:25:48+00:00,HM0701-1141,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-14T17:01:12+00:00,HM0701-1240,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,They aren抰 all yellow. The straps are greenish yellow so they don抰 match.
2018-09-14T15:35:00+00:00,HM0731-Z-40,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2018-09-14T14:07:35+00:00,HM0731-Z-41,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-09-13T18:52:23+00:00,HM0803-3244,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-13T10:25:29+00:00,HM0731-Z-38,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-13T00:07:31+00:00,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-12T18:50:24+00:00,HM0701-H-40,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-12T17:46:38+00:00,HM0731-Z-40,1,SDF9,DEFECTIVE,DEFECTIVE,Unit returned to inventory,These sandals squeak and it drives me crazy.
2018-09-12T15:27:42+00:00,HM0701-1140,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,Color does not match picture
2018-09-12T10:58:01+00:00,HM0701-1240,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-11T23:59:52+00:00,HM0722-X-39,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-11T18:00:21+00:00,HM0801-B-44,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-11T16:48:41+00:00,HM0701-H-41,1,SDF9,DEFECTIVE,NOT_AS_DESCRIBED,Unit returned to inventory,I searched for Havianna's and thought it was that brand.
2018-09-11T08:51:02+00:00,HM0731-Z-41,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-09-11T05:45:53+00:00,HM0801-B-43,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-11T03:39:45+00:00,HM0719-1241,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-10T14:32:04+00:00,HM0701-X-42,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-09-10T04:51:12+00:00,HM0701-B-40,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-09T07:34:23+00:00,HM0731-H-38,1,SDF9,DEFECTIVE,DEFECTIVE,Repackaged Successfully,it has a strange smell
2018-09-09T03:18:43+00:00,HM0701-X-42,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-09-08T00:14:34+00:00,HM0722-B-40,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-09-07T18:27:37+00:00,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-07T16:35:26+00:00,HM0722-H-39,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,I thought the platform was higher than it was.  I have to have the sandals with a high arch in the middle.  Hope one day to find it
2018-09-07T15:04:05+00:00,HM0731-Y-39,1,LAS2,SELLABLE,SWITCHEROO,Unit returned to inventory,
2018-09-06T22:50:46+00:00,HM0801-B-45,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-06T10:09:50+00:00,HM0731-H-39,1,SDF9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-06T10:09:50+00:00,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,Searched Havainas in Amazon and these were the search results. This is deceitful as I thought these were Havainas and Hotmarzz was the seller.
2018-09-06T08:55:08+00:00,HM0731-H-39,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-09-05T10:19:18+00:00,HM0731-H-41,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,Not as comfortable has other Havannas I own
2018-09-04T19:22:48+00:00,HM0740-3240,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-04T19:22:48+00:00,HM0729-M-37,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-09-04T18:41:34+00:00,HM0722-H-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-09-04T17:13:39+00:00,HM0731-H-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-09-04T17:05:17+00:00,HM0724-M-38,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,no fit
2018-09-04T16:12:25+00:00,HM0701-B-40,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,"too hard for my feet, need flip flops made from softer and more rubbery material"
2018-09-01T22:07:26+00:00,HM0731-Z-41,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,I typed Haviana and this came up - it is branded to look like Haviana
2018-08-31T16:35:41+00:00,HM0731-H-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-08-31T16:35:41+00:00,HM0731-Y-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-08-31T10:46:03+00:00,HM0722-C-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-08-30T17:45:35+00:00,HM0722-B-40,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-08-30T13:34:06+00:00,HM0722-H-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,"Shoe size was correct, but straps were too tight for my feet."
2018-08-30T06:06:19+00:00,HM0701-B-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Reimbursed,These flip flops are short.  Doesn't seem to be sized correctly.
2018-08-30T01:53:36+00:00,HM0701-H-38,1,LEX2,CUSTOMER_DAMAGED,APPAREL_STYLE,Unit returned to inventory,
2018-08-29T20:53:13+00:00,HM0722-H-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-08-29T19:53:31+00:00,HM0722-H-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-08-29T16:38:38+00:00,HM0701-B-40,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,
2018-08-29T12:38:36+00:00,HM0701-1241,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-08-29T02:57:02+00:00,HM0725-138,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-08-28T18:09:18+00:00,HM0724-F-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-08-28T17:26:35+00:00,HM0701-F-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
