return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-12-01T04:57:06+00:00,114-1921719-1114642,HM0737-Z-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR854399832,
2019-12-01T04:36:16+00:00,113-9229935-9863458,HM0722-X-39,1,IND8,SELLABLE,DID_NOT_LIKE_FABRIC,Unit returned to inventory,LPNRR818143683,
2019-11-30T08:40:05+00:00,114-3556158-7417858,HM0731-Z-42,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR841220904,
2019-11-29T21:25:10+00:00,112-2772911-2839426,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR850111140,
2019-11-29T21:25:10+00:00,112-2772911-2839426,HM0751-239,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR850111085,
2019-11-29T18:34:04+00:00,112-9812458-8886668,HM0701-X-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR872397555,
2019-11-29T14:49:24+00:00,111-5618410-1991446,HM0701-X-40,1,IND8,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN624200126,
2019-11-29T13:31:24+00:00,112-3629874-4757061,HM0701-R-40,1,SDF9,SELLABLE,DID_NOT_LIKE_COLOR,Unit returned to inventory,LPNRR885947450,
2019-11-29T11:35:14+00:00,112-1869830-8662658,HM0701-H-37,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR824957106,
2019-11-29T11:00:40+00:00,112-9487681-0793026,HM0731-Z-37,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR849571125,
2019-11-29T11:00:40+00:00,112-9487681-0793026,HM0731-Z-37,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR849571126,
2019-11-29T08:10:19+00:00,113-4863522-0973055,HM0751-241,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR868291501,
2019-11-29T05:14:23+00:00,112-1544648-5106631,HM0803-3244,1,TUS1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNPM135734923,
2019-11-29T02:35:07+00:00,114-7108990-7077058,HM0709-240,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR873047137,
2019-11-28T15:08:30+00:00,112-3305857-9523436,HM0701-1136,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR849959156,
2019-11-28T04:51:12+00:00,114-8331113-3295463,HM0903-1235,1,LAS2,CUSTOMER_DAMAGED,DID_NOT_LIKE_FABRIC,IMMEDIATE_DISPOSAL,LPNRR667881075,
2019-11-28T00:28:48+00:00,113-3843180-5688204,HM0738-139,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR850031053,
2019-11-27T18:00:39+00:00,112-0879369-5889838,HM0738-141,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN622139166,These fit like they were a size 9 or 9.5
