return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-07-06T08:05:12+00:00,112-0631646-5019468,HM0722-M-38,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN267035596,
2019-07-06T04:31:36+00:00,111-0875556-3150653,HM0737-Z-36,1,SDF9,CUSTOMER_DAMAGED,NO_REASON_GIVEN,IMMEDIATE_DISPOSAL,LPNRR661561641,
2019-07-06T04:02:09+00:00,112-2722265-3951413,HM0742-2242,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR636193316,
2019-07-06T00:10:45+00:00,114-8443626-2433807,HM0731-Z-40,1,LAS2,CUSTOMER_DAMAGED,NOT_AS_DESCRIBED,IMMEDIATE_DISPOSAL,LPNRR731435454,
2019-07-06T00:10:45+00:00,114-4393928-9334648,HM0731-Z-40,1,LAS2,CUSTOMER_DAMAGED,ORDERED_WRONG_ITEM,IMMEDIATE_DISPOSAL,LPNRR731435455,
2019-07-05T23:42:13+00:00,111-9465644-8299448,HM0706-M-38,1,HIO9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR591430709,
2019-07-05T23:42:13+00:00,111-2658252-8130633,HM0752-3138,1,HIO9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR591430711,
2019-07-05T23:42:13+00:00,111-2658252-8130633,HM0752-238,1,HIO9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR591430710,
2019-07-05T19:38:46+00:00,111-7203462-5711458,HM0701-X-42,1,SMF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR724620459,
2019-07-05T18:25:58+00:00,111-8675212-2797046,HM0903-1633,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN261819021,
2019-07-05T15:39:49+00:00,113-8086098-7042635,HM0701-1839,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664405510,
2019-07-05T03:15:45+00:00,113-9412978-2762630,HM0701-F-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR661798896,Too small
2019-07-05T01:57:30+00:00,113-4407732-2412238,HM0722-L-39,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR711329888,
2019-07-04T13:36:31+00:00,112-0846570-9257849,HM0701-X-37,1,SDF9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNRR664476561,
2019-07-04T03:54:32+00:00,114-7201242-5325837,HM0742-0238,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664044813,
2019-07-04T03:54:32+00:00,114-7201242-5325837,HM0706-L-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664044811,
2019-07-04T01:13:05+00:00,114-6134912-7267436,HM0701-B-39,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR664027763,
2019-07-04T01:11:09+00:00,111-1872480-5289056,HM0731-H-41,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN257296102,
2019-07-04T01:11:09+00:00,111-1872480-5289056,HM0741-0241,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN257296103,
2019-07-03T18:58:38+00:00,111-4973737-2309008,HM0731-Z-38,1,LEX2,DEFECTIVE,DEFECTIVE,IMMEDIATE_DISPOSAL,LPNRR758236614,Did not fit the same as the previous pair purchased.
2019-07-03T17:44:47+00:00,114-4791194-3694654,HM0701-H-40,1,LEX2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNRR757993667,
2019-07-03T15:32:53+00:00,114-7542256-0054669,HM0701-B-37,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR627897671,
2019-07-03T12:39:26+00:00,113-4542007-0675450,HM0731-Y-37,1,IND8,SELLABLE,MISORDERED,Unit returned to inventory,LPNN257296321,
2019-07-03T10:50:49+00:00,111-3810764-4533816,HM0701-X-40,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN270133465,The color of the shoe base doesn抰 really match the strap part of the shoe.
2019-07-03T07:24:18+00:00,111-2124209-3828229,HM0741-1635,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR661507859,
2019-07-03T01:02:34+00:00,113-8940048-0021050,HM0724-F-42,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR664357389,
2019-07-02T20:46:20+00:00,113-0641013-7124223,HM0724-M-36,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN257259315,
2019-07-02T20:12:44+00:00,114-8073103-1149803,HM0725-2740,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR733706071,
2019-07-02T14:23:21+00:00,112-3206702-9544238,HM0722-B-40,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR663269835,
2019-07-02T13:51:14+00:00,114-6702235-2653824,HM0731-Y-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664350588,
2019-07-02T13:47:59+00:00,111-5732251-4968212,HM0733-1241,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664397188,
2019-07-02T11:24:26+00:00,111-9680349-9601019,HM0741-0238,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR654545357,
2019-07-02T10:16:12+00:00,113-7083065-4948242,HM0731-Z-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR661151517,
2019-07-02T00:16:13+00:00,114-0350832-1918605,HM0701-1142,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR733368669,
2019-07-01T23:30:06+00:00,114-9513941-5481016,HM0731-Z-40,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_LARGE,IMMEDIATE_DISPOSAL,LPNRR680253561,
2019-07-01T18:41:33+00:00,112-6555811-8185836,HM0742-2240,1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRR757886487,
2019-07-01T18:39:20+00:00,114-1597796-2759423,HM0701-1137,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR661151166,Ordered a size 5 when it should have been a 7 which I already ordered
2019-07-01T17:06:20+00:00,114-7835610-9648268,HM0722-H-38,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN265548914,
2019-07-01T16:14:31+00:00,112-6180472-1364236,HM0738-H-40,1,RIC9,SELLABLE,QUALITY_UNACCEPTABLE,Unit returned to inventory,LPNRR733699607,Fit / style issue
2019-07-01T15:14:15+00:00,114-5159081-9338654,HM0701-X-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR661213950,
2019-07-01T14:31:16+00:00,114-6941610-2328212,HM0701-B-41,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR624691264,
2019-07-01T13:45:05+00:00,113-1507640-9165832,HM0701-X-42,1,RIC9,SELLABLE,NOT_COMPATIBLE,Unit returned to inventory,LPNRR712727527,B072FSZK9Y:Item not compatible
